Summary

-------character entropy-------
ächt: entropy = 0.6140342611447518, entropy normalised = 0.15350856528618795
seyn: entropy = 0.9612645134151353, entropy normalised = 0.24031612835378383
soll.: entropy = 0.7560013129718003, entropy normalised = 0.15120026259436006
Gießt: entropy = 1.0016310766919518, entropy normalised = 0.20032621533839037
dann: entropy = 1.0632119334055772, entropy normalised = 0.2658029833513943
aus,: entropy = 0.724942903816811, entropy normalised = 0.18123572595420276
sieht: entropy = 1.3241091806270322, entropy normalised = 0.26482183612540644
neu: entropy = 0.9140898184149915, entropy normalised = 0.3046966061383305
aus.: entropy = 0.6555699604023828, entropy normalised = 0.1638924901005957
Bei: entropy = 0.7235217113994521, entropy normalised = 0.24117390379981737
Gebrauche: entropy = 1.9188277235557414, entropy normalised = 0.21320308039508237
verzinnten: entropy = 2.6573485840152857, entropy normalised = 0.26573485840152855
Geschirre: entropy = 2.1312252906285862, entropy normalised = 0.2368028100698429
hat: entropy = 0.6422651903363996, entropy normalised = 0.21408839677879987
Bedacht: entropy = 1.4366227445925668, entropy normalised = 0.20523182065608098
nehmen,: entropy = 1.9263842901453294, entropy normalised = 0.27519775573504707
kein: entropy = 1.0953074660564948, entropy normalised = 0.2738268665141237
Grünspan: entropy = 1.4353583915207244, entropy normalised = 0.17941979894009055
ansezt,: entropy = 1.60594763314465, entropy normalised = 0.22942109044923573
zurückgebliebener: entropy = 3.7778733740734047, entropy normalised = 0.22222784553372968
Feuchtigkeit: entropy = 2.5912366855656996, entropy normalised = 0.2159363904638083
beim: entropy = 0.9316402496274212, entropy normalised = 0.2329100624068553
Reinigen: entropy = 2.1784394332288186, entropy normalised = 0.2723049291536023
derselben,: entropy = 2.6326370666616534, entropy normalised = 0.26326370666616533
auch: entropy = 0.7221976675633757, entropy normalised = 0.18054941689084392
nur: entropy = 0.7209678928149871, entropy normalised = 0.24032263093832903
hinzugekommener: entropy = 3.408107507358121, entropy normalised = 0.22720716715720807
feuchter: entropy = 1.9105797105835305, entropy normalised = 0.2388224638229413
Luft: entropy = 0.5283473095387041, entropy normalised = 0.13208682738467603
leicht: entropy = 1.450213849956157, entropy normalised = 0.24170230832602616
geschehen: entropy = 2.4390357754151717, entropy normalised = 0.27100397504613016
kann;: entropy = 0.963564102984569, entropy normalised = 0.1927128205969138
nothwendig,: entropy = 2.391801186219925, entropy normalised = 0.21743647147453862
jedesmal: entropy = 1.7844683305356839, entropy normalised = 0.22305854131696048
sauber: entropy = 1.3582672354866765, entropy normalised = 0.22637787258111275
gereinigt: entropy = 2.433391352529744, entropy normalised = 0.27037681694774934
werden.: entropy = 1.7049363321720254, entropy normalised = 0.2435623331674322
2): entropy = 0.030646512988335425, entropy normalised = 0.015323256494167712
~Eiserne: entropy = 1.9086984778989038, entropy normalised = 0.23858730973736297
Kochgeschirre.~: entropy = 2.775876707069088, entropy normalised = 0.1850584471379392
andere: entropy = 1.8053117397249492, entropy normalised = 0.3008852899541582
Gattung: entropy = 1.3452106940820059, entropy normalised = 0.19217295629742942
metallenen: entropy = 2.8777972769283346, entropy normalised = 0.28777972769283344
