Summary

-------character entropy-------
energy: entropy = 1.42716523474481, entropy normalised = 0.23786087245746834
maintains: entropy = 2.339150832249673, entropy normalised = 0.2599056480277414
them: entropy = 1.1002318513999214, entropy normalised = 0.27505796284998035
durability: entropy = 2.038513942725312, entropy normalised = 0.2038513942725312
see: entropy = 1.0201867255723578, entropy normalised = 0.3400622418574526
limits.: entropy = 1.4758358721250646, entropy normalised = 0.21083369601786636
Equally: entropy = 0.8564393667248984, entropy normalised = 0.12234848096069977
conspicuous: entropy = 2.2654824592252734, entropy normalised = 0.20595295083866122
goodness: entropy = 1.9186490831921823, entropy normalised = 0.2398311353990228
First: entropy = 1.109942297271521, entropy normalised = 0.22198845945430418
Cause: entropy = 1.0523721832829862, entropy normalised = 0.21047443665659724
having: entropy = 1.190343790710275, entropy normalised = 0.19839063178504582
endowed: entropy = 1.6756715105369517, entropy normalised = 0.23938164436242168
faculties: entropy = 2.121429088554011, entropy normalised = 0.23571434317266787
appreciate: entropy = 2.5390588872627475, entropy normalised = 0.25390588872627473
magnificence: entropy = 2.7577166720342436, entropy normalised = 0.2298097226695203
his: entropy = 0.7682668129033856, entropy normalised = 0.2560889376344619
works,: entropy = 0.9438083991579614, entropy normalised = 0.15730139985966024
but: entropy = 0.57052402241584, entropy normalised = 0.19017467413861333
trace,: entropy = 1.4806465269918203, entropy normalised = 0.24677442116530338
precision,: entropy = 2.294372924059237, entropy normalised = 0.22943729240592373
operation: entropy = 2.4262041059845254, entropy normalised = 0.2695782339982806
laws,: entropy = 0.856171513760511, entropy normalised = 0.17123430275210222
use: entropy = 0.7710156813014726, entropy normalised = 0.25700522710049084
globe: entropy = 0.9924318996162582, entropy normalised = 0.19848637992325163
inhabits: entropy = 2.01041328058709, entropy normalised = 0.2513016600733862
base: entropy = 1.0081338033961034, entropy normalised = 0.25203345084902584
wherewith: entropy = 2.265739677759206, entropy normalised = 0.25174885308435624
measure: entropy = 1.8049189716154583, entropy normalised = 0.2578455673736369
distance: entropy = 2.0876202418668592, entropy normalised = 0.2609525302333574
sun: entropy = 0.6417115995346747, entropy normalised = 0.21390386651155824
make: entropy = 0.8081151298617375, entropy normalised = 0.20202878246543438
diameter: entropy = 2.1825095602345397, entropy normalised = 0.27281369502931746
first: entropy = 1.2464497227259852, entropy normalised = 0.24928994454519704
step: entropy = 1.0808390400054662, entropy normalised = 0.27020976000136654
scale: entropy = 1.232037335298569, entropy normalised = 0.24640746705971378
ascend: entropy = 1.4720800285288722, entropy normalised = 0.2453466714214787
starry: entropy = 1.4410316948250035, entropy normalised = 0.2401719491375006
firmament.: entropy = 2.2136604879439217, entropy normalised = 0.22136604879439217
